event_id,start_s,end_s,label,source_clip_id,source_dataset,speaker_id,emotion,notes
crema-029,67.839625,71.209688,distress,1034_ITH_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-030,71.209688,74.145938,exclude,1034_ITH_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-031,74.145938,76.681813,distress,1034_ITH_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-032,76.681813,79.217687,exclude,1034_ITH_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-033,79.217687,81.786937,calm,1034_ITH_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-034,81.786937,84.289438,distress,1034_ITH_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-035,84.289438,86.892062,distress,1034_ITS_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-036,86.892062,89.828312,exclude,1034_ITS_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-037,89.828312,92.264062,distress,1034_ITS_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-038,92.264062,94.933375,exclude,1034_ITS_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-039,94.933375,97.536000,calm,1034_ITS_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-040,97.536000,100.038500,distress,1034_ITS_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-041,100.038500,103.074875,distress,1034_IWL_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-042,103.074875,106.011125,exclude,1034_IWL_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-043,106.011125,108.580375,distress,1034_IWL_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-044,108.580375,111.550000,exclude,1034_IWL_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-045,111.550000,113.852312,calm,1034_IWL_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-046,113.852312,116.488250,distress,1034_IWL_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-047,116.488250,119.057500,distress,1034_IWW_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-048,119.057500,121.893687,exclude,1034_IWW_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-049,121.893687,124.262750,distress,1034_IWW_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-050,124.262750,126.364875,exclude,1034_IWW_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-051,126.364875,128.733937,calm,1034_IWW_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-052,128.733937,131.069625,distress,1034_IWW_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-053,131.069625,133.605500,distress,1034_MTI_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-054,133.605500,136.608500,exclude,1034_MTI_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-055,136.608500,139.111000,distress,1034_MTI_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-056,139.111000,142.114000,exclude,1034_MTI_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-057,142.114000,144.683250,calm,1034_MTI_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-058,144.683250,147.352563,distress,1034_MTI_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-059,147.352563,150.021875,distress,1034_TAI_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-060,150.021875,153.024875,exclude,1034_TAI_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-061,153.024875,155.227062,distress,1034_TAI_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-062,155.227062,158.096625,exclude,1034_TAI_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-063,158.096625,160.232063,calm,1034_TAI_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-064,160.232063,162.667812,distress,1034_TAI_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-065,162.667812,165.370500,distress,1034_TIE_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-066,165.370500,168.139938,exclude,1034_TIE_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-067,168.139938,170.609062,distress,1034_TIE_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-068,170.609062,172.811250,exclude,1034_TIE_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-069,172.811250,175.480562,calm,1034_TIE_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-070,175.480562,178.250000,distress,1034_TIE_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-071,178.250000,180.252000,distress,1034_TSI_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-072,180.252000,182.921312,exclude,1034_TSI_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-073,182.921312,185.457188,distress,1034_TSI_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-074,185.457188,188.393438,exclude,1034_TSI_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-075,188.393438,190.495563,calm,1034_TSI_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-076,190.495563,193.031438,distress,1034_TSI_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
crema-077,193.031438,196.067813,distress,1034_WSI_ANG_XX.wav,CREMA-D,1034,ANG,timeline offset 8 s
crema-078,196.067813,198.904000,exclude,1034_WSI_DIS_XX.wav,CREMA-D,1034,DIS,timeline offset 8 s
crema-079,198.904000,201.339750,distress,1034_WSI_FEA_XX.wav,CREMA-D,1034,FEA,timeline offset 8 s
crema-080,201.339750,204.309375,exclude,1034_WSI_HAP_XX.wav,CREMA-D,1034,HAP,timeline offset 8 s
crema-081,204.309375,206.778500,calm,1034_WSI_NEU_XX.wav,CREMA-D,1034,NEU,timeline offset 8 s
crema-082,206.778500,209.281000,distress,1034_WSI_SAD_XX.wav,CREMA-D,1034,SAD,timeline offset 8 s
