session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
20260717_confroom_crema_1034,1,848316260,12,node-0001/boot-32904764/vibration_000012.npy,5532288,60000,60000,0,node-0001/boot-32904764/valid_000012.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,234,0,0,33.484,cb0e2fb3ba1bd7bd3e32363485994306e9fa9eec922960fbc61fb78a9700fd33
20260717_confroom_crema_1034,1,848316260,13,node-0001/boot-32904764/vibration_000013.npy,5592288,60000,60000,0,node-0001/boot-32904764/valid_000013.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,235,0,0,33.490,fb46ba89546180fe8687e3decf32b6353618c37c711fe55b69758c6d0a5d31d8
20260717_confroom_crema_1034,1,848316260,14,node-0001/boot-32904764/vibration_000014.npy,5652288,60000,60000,0,node-0001/boot-32904764/valid_000014.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,234,0,0,33.492,10b226ad6d36a38f6b0ef078b6d53de6198ecd559dac81541c8ba827299763ba
20260717_confroom_crema_1034,1,848316260,15,node-0001/boot-32904764/vibration_000015.npy,5712288,60000,60000,0,node-0001/boot-32904764/valid_000015.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,234,0,0,33.490,c22ab123227c3f7adf94ed1ffb35fdcfd52132f3141eabd40199c3d28281bc19
20260717_confroom_crema_1034,1,848316260,16,node-0001/boot-32904764/vibration_000016.npy,5772288,60000,60000,0,node-0001/boot-32904764/valid_000016.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,235,0,0,33.500,b6aa2da7173e6736dc92b883c28c0e7fc5819a601eb1dfca0edbbed17fd9a22e
20260717_confroom_crema_1034,1,848316260,17,node-0001/boot-32904764/vibration_000017.npy,5832288,60000,60000,0,node-0001/boot-32904764/valid_000017.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,234,0,0,33.496,6ee03cb96d911405519814990036abeef70a1dbdd857c15d69e6ca75eaa80353
20260717_confroom_crema_1034,1,848316260,18,node-0001/boot-32904764/vibration_000018.npy,5892288,60000,60000,0,node-0001/boot-32904764/valid_000018.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,235,0,0,33.494,f7ccaeac72f0d65731eee7bbafd3443d030160404e06d77cca3a6f58124621f9
20260717_confroom_crema_1034,1,848316260,19,node-0001/boot-32904764/vibration_000019.npy,5952288,60000,60000,0,node-0001/boot-32904764/valid_000019.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,234,0,0,33.494,cfda5c8e83a8164bf3d2c05989d250d18ce0dcaf12827e1b620509b3079afa57
20260717_confroom_crema_1034,1,848316260,20,node-0001/boot-32904764/vibration_000020.npy,6012288,60000,60000,0,node-0001/boot-32904764/valid_000020.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,234,0,0,33.500,b0e835c77a8178da7730058acb6c0c8566b98f53246a38b796ee93266bff3fe8
20260717_confroom_crema_1034,1,848316260,21,node-0001/boot-32904764/vibration_000021.npy,6072288,34592,34592,0,node-0001/boot-32904764/valid_000021.npy,6000,5.765333,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1034,crema-d_actor_1034,135,0,0,33.503,80ef5aef0033cf4b3997640e56584265307285045f8edac4b1572c0a709c2b2d
