session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,10,node-0001/boot-32904764/vibration_000010.npy,9964224,60000,60000,0,node-0001/boot-32904764/valid_000010.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,235,0,0,33.490,bbcf12e1ece42387d6ef4dd3a6d6a82a57550373c96d5a13129a39f93b458792
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,11,node-0001/boot-32904764/vibration_000011.npy,10024224,60000,60000,0,node-0001/boot-32904764/valid_000011.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,234,0,0,33.488,c8c2ae678f2cfc542646f994cb6bd4a508706fdcc9b6451f3c4af40a271fa901
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,12,node-0001/boot-32904764/vibration_000012.npy,10084224,60000,60000,0,node-0001/boot-32904764/valid_000012.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,234,0,0,33.489,60044e8792771dd9ec10475dd850c59544674bcbc2059808d868135391abaaa8
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,13,node-0001/boot-32904764/vibration_000013.npy,10144224,60000,60000,0,node-0001/boot-32904764/valid_000013.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,235,0,0,33.488,a6c99c2758ca701b70757531dd8d9bbebca746b1b8a5d06f14669113bff3b04b
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,14,node-0001/boot-32904764/vibration_000014.npy,10204224,60000,60000,0,node-0001/boot-32904764/valid_000014.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,234,0,0,33.490,52e329278bf6397ed15c79679cfb07d01641e5ccead5a9a2787a6c3f02980fcf
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,15,node-0001/boot-32904764/vibration_000015.npy,10264224,60000,60000,0,node-0001/boot-32904764/valid_000015.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,234,0,0,33.491,794f2b89c9664535c76d8b8ef9ffe8d79c166779bb44f9edaa8528c1a1d93dc6
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,16,node-0001/boot-32904764/vibration_000016.npy,10324224,60000,60000,0,node-0001/boot-32904764/valid_000016.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,235,0,0,33.489,23b2a2e02dd5b274beb4b4aba519cd4598a9b8cbbd2034dd030d698881889ea4
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,17,node-0001/boot-32904764/vibration_000017.npy,10384224,60000,60000,0,node-0001/boot-32904764/valid_000017.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,234,0,0,33.495,c38bd05c36accce9a15e9ba9bbd44f7e801ea5113b57b1932a5f25771e8b4fba
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,18,node-0001/boot-32904764/vibration_000018.npy,10444224,60000,60000,0,node-0001/boot-32904764/valid_000018.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,235,0,0,33.492,6b45622c8d68c1ac89fc7c66d3b8f8dc8f69f202e592c444d5698a60cfb0b575
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,19,node-0001/boot-32904764/vibration_000019.npy,10504224,60000,60000,0,node-0001/boot-32904764/valid_000019.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,234,0,0,33.490,fb72cb9315d918769139b1115c48cb7de6073aaefa8697abe056db8775a5b05b
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,20,node-0001/boot-32904764/vibration_000020.npy,10564224,60000,60000,0,node-0001/boot-32904764/valid_000020.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,234,0,0,33.492,a38a40a08ea433db0ff7c298500a67271570a59360854ed108efc75907c318ac
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,21,node-0001/boot-32904764/vibration_000021.npy,10624224,60000,60000,0,node-0001/boot-32904764/valid_000021.npy,6000,10.000000,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,235,0,0,33.492,19f949e203f4a950d3dc44130cd1419ad85d3f29bedffb2b6a7c0d5bdb5bcc32
20260717_conference-room-01_conference-table_crema-d-actor-1087,1,848316260,22,node-0001/boot-32904764/vibration_000022.npy,10684224,31168,31168,0,node-0001/boot-32904764/valid_000022.npy,6000,5.194667,mixed,conference-room-01,conference-table,0.2,crema-d_actor_1087,crema-d_actor_1087,121,0,0,33.492,fd5e047fb6a105b2a10c4e0c86759f9f7714f20092c80192f1c59be3786ec7db
