event_id,start_s,end_s,label,source_clip_id,source_dataset,speaker_id,emotion,notes
crema-033,96.162564,98.898626,calm,1020_ITH_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-034,98.898626,102.302002,distress,1020_ITH_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-035,102.302002,105.672064,distress,1020_ITS_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-036,105.672064,109.075439,exclude,1020_ITS_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-037,109.075439,111.611314,distress,1020_ITS_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-038,111.611314,113.813502,exclude,1020_ITS_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-039,113.813502,116.115814,calm,1020_ITS_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-040,116.115814,119.085439,distress,1020_ITS_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-041,119.085439,122.622314,distress,1020_IWL_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-042,122.622314,126.559564,exclude,1020_IWL_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-043,126.559564,130.096439,distress,1020_IWL_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-044,130.096439,132.765751,exclude,1020_IWL_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-045,132.765751,135.735377,calm,1020_IWL_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-046,135.735377,139.205502,distress,1020_IWL_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-047,139.205502,141.908189,distress,1020_IWW_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-048,141.908189,144.510814,exclude,1020_IWW_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-049,144.510814,147.013314,distress,1020_IWW_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-050,147.013314,148.715002,exclude,1020_IWW_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-051,148.715002,150.717002,calm,1020_IWW_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-052,150.717002,153.252876,distress,1020_IWW_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-053,153.252876,156.055689,distress,1020_MTI_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-054,156.055689,159.559189,exclude,1020_MTI_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-055,159.559189,162.295252,distress,1020_MTI_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-056,162.295252,164.931189,exclude,1020_MTI_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-057,164.931189,167.767376,calm,1020_MTI_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-058,167.767376,170.770377,distress,1020_MTI_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-059,170.770377,173.706627,distress,1020_TAI_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-060,173.706627,176.909814,exclude,1020_TAI_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-061,176.909814,179.612502,distress,1020_TAI_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-062,179.612502,181.747939,exclude,1020_TAI_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-063,181.747939,184.517376,calm,1020_TAI_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-064,184.517376,187.086626,distress,1020_TAI_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-065,187.086626,191.157377,distress,1020_TIE_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-066,191.157377,195.661877,exclude,1020_TIE_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-067,195.661877,199.799314,distress,1020_TIE_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-068,199.799314,203.035877,exclude,1020_TIE_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-069,203.035877,206.038876,calm,1020_TIE_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-070,206.038876,209.809314,distress,1020_TIE_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-071,209.809314,212.712189,distress,1020_TSI_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-072,212.712189,216.282439,exclude,1020_TSI_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-073,216.282439,218.651501,distress,1020_TSI_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-074,218.651501,221.154001,exclude,1020_TSI_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-075,221.154001,223.556377,calm,1020_TSI_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-076,223.556377,226.459251,distress,1020_TSI_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
crema-077,226.459251,229.462252,distress,1020_WSI_ANG_XX.wav,CREMA-D,1020,ANG,timeline aligned from vibration envelope
crema-078,229.462252,233.099189,exclude,1020_WSI_DIS_XX.wav,CREMA-D,1020,DIS,timeline aligned from vibration envelope
crema-079,233.099189,235.801876,distress,1020_WSI_FEA_XX.wav,CREMA-D,1020,FEA,timeline aligned from vibration envelope
crema-080,235.801876,238.170939,exclude,1020_WSI_HAP_XX.wav,CREMA-D,1020,HAP,timeline aligned from vibration envelope
crema-081,238.170939,240.473252,calm,1020_WSI_NEU_XX.wav,CREMA-D,1020,NEU,timeline aligned from vibration envelope
crema-082,240.473252,243.209314,distress,1020_WSI_SAD_XX.wav,CREMA-D,1020,SAD,timeline aligned from vibration envelope
