session_id,node_id,boot_id,chunk_index,relative_path,start_sample_index,sample_count,valid_sample_count,missing_sample_count,valid_mask_path,sample_rate_hz,duration_s,label,room_id,surface_type,distance_m,source_id,split_group_id,packets_received,packets_lost,packets_duplicate_or_old,temperature_mean_c,sha256
vib_1020,1,3612849267,10,node-0001/boot-d757b473/vibration_000010.npy,37283584,80000,80000,0,node-0001/boot-d757b473/valid_000010.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,313,0,0,32.119,e0e23749d08278530214f0404f887eb17921f743cb2f7a7dbb283fe65d5df6d5
vib_1020,1,3612849267,11,node-0001/boot-d757b473/vibration_000011.npy,37363584,80000,80000,0,node-0001/boot-d757b473/valid_000011.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,312,0,0,32.115,9f92992219e26bcb901322ad6edc0ad958bc9d02ad45fea598d7c11c6ed89a4f
vib_1020,1,3612849267,12,node-0001/boot-d757b473/vibration_000012.npy,37443584,80000,80000,0,node-0001/boot-d757b473/valid_000012.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,313,0,0,32.120,ba496a22ed05b047c6252c6016e1a50fc14c75f3fd10d4e85f458598400312b1
vib_1020,1,3612849267,13,node-0001/boot-d757b473/vibration_000013.npy,37523584,80000,80000,0,node-0001/boot-d757b473/valid_000013.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,312,0,0,32.115,32e8ed90cb94b292e57180bd088f4db760c7bb2e98cf639f57fa55eee0b12131
vib_1020,1,3612849267,14,node-0001/boot-d757b473/vibration_000014.npy,37603584,80000,80000,0,node-0001/boot-d757b473/valid_000014.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,313,0,0,32.117,9a70a2eeb64b079ae22cb9af208f6d795bcc738ea849edf1468e120c734a75fe
vib_1020,1,3612849267,15,node-0001/boot-d757b473/vibration_000015.npy,37683584,80000,80000,0,node-0001/boot-d757b473/valid_000015.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,312,0,0,32.113,2142743851bbd55ead371b8386bb4de4cf02b3a881f30d518598d989939d3083
vib_1020,1,3612849267,16,node-0001/boot-d757b473/vibration_000016.npy,37763584,80000,80000,0,node-0001/boot-d757b473/valid_000016.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,313,0,0,32.119,c4fcfa37e935c376bb2156790179991d51f20c01a87753487f2f72f10d60d92a
vib_1020,1,3612849267,17,node-0001/boot-d757b473/vibration_000017.npy,37843584,80000,80000,0,node-0001/boot-d757b473/valid_000017.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,312,0,0,32.115,7421b959846558c373cf1505e6790fa6763fa55592f1d88a50684ae080fec725
vib_1020,1,3612849267,18,node-0001/boot-d757b473/vibration_000018.npy,37923584,80000,80000,0,node-0001/boot-d757b473/valid_000018.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,313,0,0,32.117,934095d87ad091936a21410a1d98feef49b4dcf32b4012a0d75c4b6bd662da41
vib_1020,1,3612849267,19,node-0001/boot-d757b473/vibration_000019.npy,38003584,80000,80000,0,node-0001/boot-d757b473/valid_000019.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,312,0,0,32.117,5f95d683c755bd913d68a8a885d9f730810fcfce282a1f6936a1d1a7e2e48271
vib_1020,1,3612849267,20,node-0001/boot-d757b473/vibration_000020.npy,38083584,80000,80000,0,node-0001/boot-d757b473/valid_000020.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,313,0,0,32.115,d45e5d7f396accf42349da8b6397c0b5b900d0af2978fadfb30af01d217151b0
vib_1020,1,3612849267,21,node-0001/boot-d757b473/vibration_000021.npy,38163584,80000,80000,0,node-0001/boot-d757b473/valid_000021.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,312,0,0,32.119,329504c3d005e44a8ab25b898984d8f65f286926b7cc0091730bf9d59c5318f1
vib_1020,1,3612849267,22,node-0001/boot-d757b473/vibration_000022.npy,38243584,80000,80000,0,node-0001/boot-d757b473/valid_000022.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,313,0,0,32.119,bc5adcf31ed7cfebfa6f13c3ec98a365ce527e5eb1460c70645c33a171a4dfb8
vib_1020,1,3612849267,23,node-0001/boot-d757b473/vibration_000023.npy,38323584,80000,80000,0,node-0001/boot-d757b473/valid_000023.npy,8000,10.000000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,312,0,0,32.120,bbb44fffd70729a77d0fadc3564c3c1cd32a81212e75701a82e59f2996b2e197
vib_1020,1,3612849267,24,node-0001/boot-d757b473/vibration_000024.npy,38403584,69632,69632,0,node-0001/boot-d757b473/valid_000024.npy,8000,8.704000,mixed,test-room,hardwood-floor,0.05,crema-d_actor_1020,crema-d_actor_1020,272,0,0,32.118,2a4f6ffaeb45912c6ba6ff781a59d16958c443636830a32110babd559b58eb5b
