event_id,start_s,end_s,label,source_clip_id,source_dataset,speaker_id,emotion,notes
crema-045,121.462085,124.299057,calm,1087_IWL_NEU_XX.wav,CREMA-D,1087,NEU,timeline aligned from vibration envelope
crema-046,124.299057,126.935724,distress,1087_IWL_SAD_XX.wav,CREMA-D,1087,SAD,timeline aligned from vibration envelope
crema-047,126.935724,129.772696,distress,1087_IWW_ANG_XX.wav,CREMA-D,1087,ANG,timeline aligned from vibration envelope
crema-048,129.772696,131.908725,exclude,1087_IWW_DIS_XX.wav,CREMA-D,1087,DIS,timeline aligned from vibration envelope
crema-049,131.908725,133.644267,distress,1087_IWW_FEA_XX.wav,CREMA-D,1087,FEA,timeline aligned from vibration envelope
crema-050,133.644267,135.446577,exclude,1087_IWW_HAP_XX.wav,CREMA-D,1087,HAP,timeline aligned from vibration envelope
crema-051,135.446577,137.582606,calm,1087_IWW_NEU_XX.wav,CREMA-D,1087,NEU,timeline aligned from vibration envelope
crema-052,137.582606,139.685313,distress,1087_IWW_SAD_XX.wav,CREMA-D,1087,SAD,timeline aligned from vibration envelope
crema-053,139.685313,141.988262,distress,1087_MTI_ANG_XX.wav,CREMA-D,1087,ANG,timeline aligned from vibration envelope
crema-054,141.988262,144.891940,exclude,1087_MTI_DIS_XX.wav,CREMA-D,1087,DIS,timeline aligned from vibration envelope
crema-055,144.891940,147.461900,distress,1087_MTI_FEA_XX.wav,CREMA-D,1087,FEA,timeline aligned from vibration envelope
crema-056,147.461900,150.065245,exclude,1087_MTI_HAP_XX.wav,CREMA-D,1087,HAP,timeline aligned from vibration envelope
crema-057,150.065245,153.235935,calm,1087_MTI_NEU_XX.wav,CREMA-D,1087,NEU,timeline aligned from vibration envelope
crema-058,153.235935,155.905987,distress,1087_MTI_SAD_XX.wav,CREMA-D,1087,SAD,timeline aligned from vibration envelope
crema-059,155.905987,158.909816,distress,1087_TAI_ANG_XX.wav,CREMA-D,1087,ANG,timeline aligned from vibration envelope
crema-060,158.909816,161.246151,exclude,1087_TAI_DIS_XX.wav,CREMA-D,1087,DIS,timeline aligned from vibration envelope
crema-061,161.246151,163.248704,distress,1087_TAI_FEA_XX.wav,CREMA-D,1087,FEA,timeline aligned from vibration envelope
crema-062,163.248704,165.217874,exclude,1087_TAI_HAP_XX.wav,CREMA-D,1087,HAP,timeline aligned from vibration envelope
crema-063,165.217874,168.021462,calm,1087_TAI_NEU_XX.wav,CREMA-D,1087,NEU,timeline aligned from vibration envelope
crema-064,168.021462,170.491269,distress,1087_TAI_SAD_XX.wav,CREMA-D,1087,SAD,timeline aligned from vibration envelope
crema-065,170.491269,173.194705,distress,1087_TIE_ANG_XX.wav,CREMA-D,1087,ANG,timeline aligned from vibration envelope
crema-066,173.194705,176.131767,exclude,1087_TIE_DIS_XX.wav,CREMA-D,1087,DIS,timeline aligned from vibration envelope
crema-067,176.131767,179.435993,distress,1087_TIE_FEA_XX.wav,CREMA-D,1087,FEA,timeline aligned from vibration envelope
crema-068,179.435993,182.339671,exclude,1087_TIE_HAP_XX.wav,CREMA-D,1087,HAP,timeline aligned from vibration envelope
crema-069,182.339671,184.742711,calm,1087_TIE_NEU_XX.wav,CREMA-D,1087,NEU,timeline aligned from vibration envelope
crema-070,184.742711,187.112366,distress,1087_TIE_SAD_XX.wav,CREMA-D,1087,SAD,timeline aligned from vibration envelope
crema-071,187.112366,190.516684,distress,1087_TSI_ANG_XX.wav,CREMA-D,1087,ANG,timeline aligned from vibration envelope
crema-072,190.516684,192.986491,exclude,1087_TSI_DIS_XX.wav,CREMA-D,1087,DIS,timeline aligned from vibration envelope
crema-073,192.986491,195.322825,distress,1087_TSI_FEA_XX.wav,CREMA-D,1087,FEA,timeline aligned from vibration envelope
crema-074,195.322825,198.059645,exclude,1087_TSI_HAP_XX.wav,CREMA-D,1087,HAP,timeline aligned from vibration envelope
crema-075,198.059645,200.362594,calm,1087_TSI_NEU_XX.wav,CREMA-D,1087,NEU,timeline aligned from vibration envelope
crema-076,200.362594,202.999260,distress,1087_TSI_SAD_XX.wav,CREMA-D,1087,SAD,timeline aligned from vibration envelope
crema-077,202.999260,206.436961,distress,1087_WSI_ANG_XX.wav,CREMA-D,1087,ANG,timeline aligned from vibration envelope
crema-078,206.436961,209.841277,exclude,1087_WSI_DIS_XX.wav,CREMA-D,1087,DIS,timeline aligned from vibration envelope
crema-079,209.841277,212.010690,distress,1087_WSI_FEA_XX.wav,CREMA-D,1087,FEA,timeline aligned from vibration envelope
crema-080,212.010690,213.946475,exclude,1087_WSI_HAP_XX.wav,CREMA-D,1087,HAP,timeline aligned from vibration envelope
crema-081,213.946475,216.349515,calm,1087_WSI_NEU_XX.wav,CREMA-D,1087,NEU,timeline aligned from vibration envelope
crema-082,216.349515,219.520204,distress,1087_WSI_SAD_XX.wav,CREMA-D,1087,SAD,timeline aligned from vibration envelope
