event_id,start_s,end_s,label,source_clip_id,source_dataset,speaker_id,emotion,notes
crema-022,59.405585,62.241772,distress,1016_IEO_SAD_MD.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-023,62.241772,64.410585,distress,1016_IOM_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-024,64.410585,67.446960,exclude,1016_IOM_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-025,67.446960,69.722522,distress,1016_IOM_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-026,69.722522,71.924710,exclude,1016_IOM_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-027,71.924710,74.060147,calm,1016_IOM_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-028,74.060147,76.195585,distress,1016_IOM_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-029,76.195585,79.131835,distress,1016_ITH_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-030,79.131835,82.301647,exclude,1016_ITH_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-031,82.301647,85.271273,distress,1016_ITH_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-032,85.271273,87.673647,exclude,1016_ITH_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-033,87.673647,90.242898,calm,1016_ITH_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-034,90.242898,93.679647,distress,1016_ITH_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-035,93.679647,96.082023,distress,1016_ITS_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-036,96.082023,99.118397,exclude,1016_ITS_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-037,99.118397,101.821085,distress,1016_ITS_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-038,101.821085,104.423710,exclude,1016_ITS_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-039,104.423710,106.459085,calm,1016_ITS_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-040,106.459085,109.829085,distress,1016_ITS_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-041,109.829085,112.832085,distress,1016_IWL_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-042,112.832085,116.602523,exclude,1016_IWL_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-043,116.602523,120.806710,distress,1016_IWL_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-044,120.806710,124.009898,exclude,1016_IWL_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-045,124.009898,126.712585,calm,1016_IWL_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-046,126.712585,130.616460,distress,1016_IWL_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-047,130.616460,133.419273,distress,1016_IWW_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-048,133.419273,136.622460,exclude,1016_IWW_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-049,136.622460,139.525335,distress,1016_IWW_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-050,139.525335,141.800897,exclude,1016_IWW_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-051,141.800897,143.802898,calm,1016_IWW_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-052,143.802898,147.673460,distress,1016_IWW_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-053,147.673460,150.409522,distress,1016_MTI_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-054,150.409522,153.412523,exclude,1016_MTI_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-055,153.412523,156.215335,distress,1016_MTI_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-056,156.215335,158.751210,exclude,1016_MTI_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-057,158.751210,160.686460,calm,1016_MTI_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-058,160.686460,164.056460,distress,1016_MTI_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-059,164.056460,166.625710,distress,1016_TAI_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-060,166.625710,169.762148,exclude,1016_TAI_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-061,169.762148,173.666023,distress,1016_TAI_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-062,173.666023,176.101772,exclude,1016_TAI_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-063,176.101772,179.038022,calm,1016_TAI_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-064,179.038022,181.840835,distress,1016_TAI_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-065,181.840835,184.643647,distress,1016_TIE_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-066,184.643647,188.113772,exclude,1016_TIE_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-067,188.113772,190.816460,distress,1016_TIE_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-068,190.816460,193.719335,exclude,1016_TIE_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-069,193.719335,196.355272,calm,1016_TIE_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-070,196.355272,199.324898,distress,1016_TIE_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-071,199.324898,201.126710,distress,1016_TSI_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-072,201.126710,203.929522,exclude,1016_TSI_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-073,203.929522,206.899148,distress,1016_TSI_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-074,206.899148,209.067960,exclude,1016_TSI_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-075,209.067960,211.103335,calm,1016_TSI_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-076,211.103335,213.238772,distress,1016_TSI_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
crema-077,213.238772,215.874710,distress,1016_WSI_ANG_XX.wav,CREMA-D,1016,ANG,timeline aligned from vibration envelope
crema-078,215.874710,219.011148,exclude,1016_WSI_DIS_XX.wav,CREMA-D,1016,DIS,timeline aligned from vibration envelope
crema-079,219.011148,221.380148,distress,1016_WSI_FEA_XX.wav,CREMA-D,1016,FEA,timeline aligned from vibration envelope
crema-080,221.380148,223.655710,exclude,1016_WSI_HAP_XX.wav,CREMA-D,1016,HAP,timeline aligned from vibration envelope
crema-081,223.655710,226.224960,calm,1016_WSI_NEU_XX.wav,CREMA-D,1016,NEU,timeline aligned from vibration envelope
crema-082,226.224960,228.527272,distress,1016_WSI_SAD_XX.wav,CREMA-D,1016,SAD,timeline aligned from vibration envelope
